"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2000","Latvia","Packaging","Recovery","Tonne",":",""
"2000","Lithuania","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Lithuania","Packaging","Waste generated","Tonne",":",""
"2000","Lithuania","Packaging","Recovery","Kilograms per capita",":",""
"2000","Lithuania","Packaging","Recovery","Tonne",":",""
"2000","Luxembourg","Packaging","Waste generated","Kilograms per capita","182.67",""
"2000","Luxembourg","Packaging","Waste generated","Tonne","79,701",""
"2000","Luxembourg","Packaging","Recovery","Kilograms per capita","107.54",""
"2000","Luxembourg","Packaging","Recovery","Tonne","46,919",""
"2000","Hungary","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Hungary","Packaging","Waste generated","Tonne",":",""
"2000","Hungary","Packaging","Recovery","Kilograms per capita",":",""
"2000","Hungary","Packaging","Recovery","Tonne",":",""
"2000","Malta","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Malta","Packaging","Waste generated","Tonne",":",""
"2000","Malta","Packaging","Recovery","Kilograms per capita",":",""
"2000","Malta","Packaging","Recovery","Tonne",":",""
"2000","Netherlands","Packaging","Waste generated","Kilograms per capita","182.29",""
"2000","Netherlands","Packaging","Waste generated","Tonne","2,903,000",""
"2000","Netherlands","Packaging","Recovery","Kilograms per capita","141.03",""
"2000","Netherlands","Packaging","Recovery","Tonne","2,246,000",""
"2000","Austria","Packaging","Waste generated","Kilograms per capita","146.04",""
"2000","Austria","Packaging","Waste generated","Tonne","1,170,000",""
"2000","Austria","Packaging","Recovery","Kilograms per capita","111.65",""
"2000","Austria","Packaging","Recovery","Tonne","894,500",""
"2000","Poland","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Poland","Packaging","Waste generated","Tonne",":",""
"2000","Poland","Packaging","Recovery","Kilograms per capita",":",""
"2000","Poland","Packaging","Recovery","Tonne",":",""
"2000","Portugal","Packaging","Waste generated","Kilograms per capita","121.31",""
"2000","Portugal","Packaging","Waste generated","Tonne","1,248,259",""
"2000","Portugal","Packaging","Recovery","Kilograms per capita","54.63",""
"2000","Portugal","Packaging","Recovery","Tonne","562,186",""
"2000","Romania","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Romania","Packaging","Waste generated","Tonne",":",""
"2000","Romania","Packaging","Recovery","Kilograms per capita",":",""
"2000","Romania","Packaging","Recovery","Tonne",":",""
"2000","Slovenia","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Slovenia","Packaging","Waste generated","Tonne",":",""
"2000","Slovenia","Packaging","Recovery","Kilograms per capita",":",""
"2000","Slovenia","Packaging","Recovery","Tonne",":",""
"2000","Slovakia","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Slovakia","Packaging","Waste generated","Tonne",":",""
"2000","Slovakia","Packaging","Recovery","Kilograms per capita",":",""
"2000","Slovakia","Packaging","Recovery","Tonne",":",""
"2000","Finland","Packaging","Waste generated","Kilograms per capita","85.49",""
"2000","Finland","Packaging","Waste generated","Tonne","442,500",""
"2000","Finland","Packaging","Recovery","Kilograms per capita","51.35",""
"2000","Finland","Packaging","Recovery","Tonne","265,800",""
"2000","Sweden","Packaging","Waste generated","Kilograms per capita","110.1",""
"2000","Sweden","Packaging","Waste generated","Tonne","976,800",""
"2000","Sweden","Packaging","Recovery","Kilograms per capita","72.24",""
"2000","Sweden","Packaging","Recovery","Tonne","640,900",""
"2000","Iceland","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Iceland","Packaging","Waste generated","Tonne",":",""
"2000","Iceland","Packaging","Recovery","Kilograms per capita",":",""
"2000","Iceland","Packaging","Recovery","Tonne",":",""
"2000","Liechtenstein","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Liechtenstein","Packaging","Waste generated","Tonne",":",""
"2000","Liechtenstein","Packaging","Recovery","Kilograms per capita",":",""
"2000","Liechtenstein","Packaging","Recovery","Tonne",":",""
"2000","Norway","Packaging","Waste generated","Kilograms per capita",":",""
"2000","Norway","Packaging","Waste generated","Tonne",":",""
"2000","Norway","Packaging","Recovery","Kilograms per capita",":",""
"2000","Norway","Packaging","Recovery","Tonne",":",""
"2000","United Kingdom","Packaging","Waste generated","Kilograms per capita","155.88",""
"2000","United Kingdom","Packaging","Waste generated","Tonne","9,179,981",""
"2000","United Kingdom","Packaging","Recovery","Kilograms per capita","70.76",""
"2000","United Kingdom","Packaging","Recovery","Tonne","4,167,173",""
"2001","Belgium","Packaging","Waste generated","Kilograms per capita","138.39",""
"2001","Belgium","Packaging","Waste generated","Tonne","1,423,542",""
"2001","Belgium","Packaging","Recovery","Kilograms per capita","122.13",""
"2001","Belgium","Packaging","Recovery","Tonne","1,256,269",""
"2001","Bulgaria","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Bulgaria","Packaging","Waste generated","Tonne",":",""
"2001","Bulgaria","Packaging","Recovery","Kilograms per capita",":",""
"2001","Bulgaria","Packaging","Recovery","Tonne",":",""
"2001","Czechia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Czechia","Packaging","Waste generated","Tonne",":",""
"2001","Czechia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Czechia","Packaging","Recovery","Tonne",":",""
"2001","Denmark","Packaging","Waste generated","Kilograms per capita","161.35",""
"2001","Denmark","Packaging","Waste generated","Tonne","864,616",""
"2001","Denmark","Packaging","Recovery","Kilograms per capita","145.57",""
"2001","Denmark","Packaging","Recovery","Tonne","780,070",""
"2001","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","182.37",""
"2001","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","15,017,800",""
"2001","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","144.75",""
"2001","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","11,919,800",""
"2001","Estonia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Estonia","Packaging","Waste generated","Tonne",":",""
"2001","Estonia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Estonia","Packaging","Recovery","Tonne",":",""
"2001","Ireland","Packaging","Waste generated","Kilograms per capita","212.17",""
"2001","Ireland","Packaging","Waste generated","Tonne","820,320",""
"2001","Ireland","Packaging","Recovery","Kilograms per capita","57.23",""
"2001","Ireland","Packaging","Recovery","Tonne","221,266",""
"2001","Greece","Packaging","Waste generated","Kilograms per capita","89.72",""
"2001","Greece","Packaging","Waste generated","Tonne","974,500",""
"2001","Greece","Packaging","Recovery","Kilograms per capita","29.95",""
"2001","Greece","Packaging","Recovery","Tonne","325,300",""
"2001","Spain","Packaging","Waste generated","Kilograms per capita","145.67",""
"2001","Spain","Packaging","Waste generated","Tonne","5,950,509",""
"2001","Spain","Packaging","Recovery","Kilograms per capita","72.44",""
"2001","Spain","Packaging","Recovery","Tonne","2,959,137",""
"2001","France","Packaging","Waste generated","Kilograms per capita","201.56",""
"2001","France","Packaging","Waste generated","Tonne","12,336,000",""
"2001","France","Packaging","Recovery","Kilograms per capita","118.87",""
"2001","France","Packaging","Recovery","Tonne","7,275,000",""
"2001","Croatia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Croatia","Packaging","Waste generated","Tonne",":",""
"2001","Croatia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Croatia","Packaging","Recovery","Tonne",":",""
"2001","Italy","Packaging","Waste generated","Kilograms per capita","197.67",""
"2001","Italy","Packaging","Waste generated","Tonne","11,262,000",""
"2001","Italy","Packaging","Recovery","Kilograms per capita","100.39",""
"2001","Italy","Packaging","Recovery","Tonne","5,719,800",""
"2001","Cyprus","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Cyprus","Packaging","Waste generated","Tonne",":",""
"2001","Cyprus","Packaging","Recovery","Kilograms per capita",":",""
"2001","Cyprus","Packaging","Recovery","Tonne",":",""
"2001","Latvia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Latvia","Packaging","Waste generated","Tonne",":",""
"2001","Latvia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Latvia","Packaging","Recovery","Tonne",":",""
"2001","Lithuania","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Lithuania","Packaging","Waste generated","Tonne",":",""
"2001","Lithuania","Packaging","Recovery","Kilograms per capita",":",""
"2001","Lithuania","Packaging","Recovery","Tonne",":",""
"2001","Luxembourg","Packaging","Waste generated","Kilograms per capita","179.92",""
"2001","Luxembourg","Packaging","Waste generated","Tonne","79,440",""
"2001","Luxembourg","Packaging","Recovery","Kilograms per capita","124.99",""
"2001","Luxembourg","Packaging","Recovery","Tonne","55,187",""
"2001","Hungary","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Hungary","Packaging","Waste generated","Tonne",":",""
"2001","Hungary","Packaging","Recovery","Kilograms per capita",":",""
"2001","Hungary","Packaging","Recovery","Tonne",":",""
"2001","Malta","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Malta","Packaging","Waste generated","Tonne",":",""
"2001","Malta","Packaging","Recovery","Kilograms per capita",":",""
"2001","Malta","Packaging","Recovery","Tonne",":",""
"2001","Netherlands","Packaging","Waste generated","Kilograms per capita","185.96",""
"2001","Netherlands","Packaging","Waste generated","Tonne","2,984,000",""
"2001","Netherlands","Packaging","Recovery","Kilograms per capita","109.87",""
"2001","Netherlands","Packaging","Recovery","Tonne","1,763,000",""
"2001","Austria","Packaging","Waste generated","Kilograms per capita","136.36",""
"2001","Austria","Packaging","Waste generated","Tonne","1,096,650",""
"2001","Austria","Packaging","Recovery","Kilograms per capita","99.93",""
"2001","Austria","Packaging","Recovery","Tonne","803,650",""
"2001","Poland","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Poland","Packaging","Waste generated","Tonne",":",""
"2001","Poland","Packaging","Recovery","Kilograms per capita",":",""
"2001","Poland","Packaging","Recovery","Tonne",":",""
"2001","Portugal","Packaging","Waste generated","Kilograms per capita","124.04",""
"2001","Portugal","Packaging","Waste generated","Tonne","1,285,418",""
"2001","Portugal","Packaging","Recovery","Kilograms per capita","63.97",""
"2001","Portugal","Packaging","Recovery","Tonne","662,916",""
"2001","Romania","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Romania","Packaging","Waste generated","Tonne",":",""
"2001","Romania","Packaging","Recovery","Kilograms per capita",":",""
"2001","Romania","Packaging","Recovery","Tonne",":",""
"2001","Slovenia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Slovenia","Packaging","Waste generated","Tonne",":",""
"2001","Slovenia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Slovenia","Packaging","Recovery","Tonne",":",""
"2001","Slovakia","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Slovakia","Packaging","Waste generated","Tonne",":",""
"2001","Slovakia","Packaging","Recovery","Kilograms per capita",":",""
"2001","Slovakia","Packaging","Recovery","Tonne",":",""
"2001","Finland","Packaging","Waste generated","Kilograms per capita","88.11",""
"2001","Finland","Packaging","Waste generated","Tonne","457,100",""
"2001","Finland","Packaging","Recovery","Kilograms per capita","54.74",""
"2001","Finland","Packaging","Recovery","Tonne","284,000",""
"2001","Sweden","Packaging","Waste generated","Kilograms per capita","113.55",""
"2001","Sweden","Packaging","Waste generated","Tonne","1,010,154",""
"2001","Sweden","Packaging","Recovery","Kilograms per capita","74.52",""
"2001","Sweden","Packaging","Recovery","Tonne","662,920",""
"2001","Iceland","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Iceland","Packaging","Waste generated","Tonne",":",""
"2001","Iceland","Packaging","Recovery","Kilograms per capita",":",""
"2001","Iceland","Packaging","Recovery","Tonne",":",""
"2001","Liechtenstein","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Liechtenstein","Packaging","Waste generated","Tonne",":",""
"2001","Liechtenstein","Packaging","Recovery","Kilograms per capita",":",""
"2001","Liechtenstein","Packaging","Recovery","Tonne",":",""
"2001","Norway","Packaging","Waste generated","Kilograms per capita",":",""
"2001","Norway","Packaging","Waste generated","Tonne",":",""
"2001","Norway","Packaging","Recovery","Kilograms per capita",":",""
"2001","Norway","Packaging","Recovery","Tonne",":",""
"2001","United Kingdom","Packaging","Waste generated","Kilograms per capita","157.54",""
"2001","United Kingdom","Packaging","Waste generated","Tonne","9,313,900",""
"2001","United Kingdom","Packaging","Recovery","Kilograms per capita","75.48",""
"2001","United Kingdom","Packaging","Recovery","Tonne","4,462,240",""
"2002","Belgium","Packaging","Waste generated","Kilograms per capita","144.22",""
"2002","Belgium","Packaging","Waste generated","Tonne","1,490,200",""
"2002","Belgium","Packaging","Recovery","Kilograms per capita","130.58",""
"2002","Belgium","Packaging","Recovery","Tonne","1,349,276",""
"2002","Bulgaria","Packaging","Waste generated","Kilograms per capita",":",""
"2002","Bulgaria","Packaging","Waste generated","Tonne",":",""
"2002","Bulgaria","Packaging","Recovery","Kilograms per capita",":",""
"2002","Bulgaria","Packaging","Recovery","Tonne",":",""
"2002","Czechia","Packaging","Waste generated","Kilograms per capita",":",""
"2002","Czechia","Packaging","Waste generated","Tonne",":",""
"2002","Czechia","Packaging","Recovery","Kilograms per capita",":",""
"2002","Czechia","Packaging","Recovery","Tonne",":",""
"2002","Denmark","Packaging","Waste generated","Kilograms per capita","159.36",""
"2002","Denmark","Packaging","Waste generated","Tonne","856,716",""
"2002","Denmark","Packaging","Recovery","Kilograms per capita","149.12",""
"2002","Denmark","Packaging","Recovery","Tonne","801,633",""
"2002","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","187.11",""
